CoAgYear|ProjectID|SubprojectID|ObjectClassID|ItemNo|AmendNo|ItemDescription|ItemDescriptionD|Restrict|CashOnHand|Carryover|New|Total|Unit|Qty|OP1|OP2|OP3|OP4|OP5|_datecreated|_usercreated|_dateupdated|_userupdated
2|YMSM-Cascade|BATS|1|2|0|BATS: Project assistant, BATS, Ms. Panida Nathanom|Full time equivalent||0.00|0.00|240000.00|240000.00|Person|1|100.00|12.00|20000.00|||20170405||20171120|
2|YMSM-Cascade|BATS|1|3|0|BATS: Compensation for 2 hospital staff|(SRR, Ms. Suchada+Ms. Ladda) and 1 Government staff (BATS, Ms. Jeeratikran)||0.00|0.00|21420.00|21420.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|BATS|1|4|0|BATS: Overtime for project staff (Ms. Yuitiang)|$2.06/hr x 49 hr x 3 months||0.00|0.00|10290.00|10290.00|Annual|||||||20170906||20171120|
2|YMSM-Cascade|BATS|2|1|0|BATS: Project assistant, SRR, Ms. Sirijit Kanakool|3 months employed at BATs||0.00|0.00|2250.00|2250.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|BATS|2|2|0|BATS: Project assistant, BATs, Ms. Panida Nathanom|||0.00|0.00|9000.00|9000.00|Person|1|240000.00|5.00||||20170405||20171120|
2|YMSM-Cascade|BATS|2|3|0|BATS: Annual medical check-up for FTE| Ms.Panida($58.82 x 1 persons)||0.00|0.00|2000.00|2000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|BATS|3|1|0|BATS: Transportation: Taxi, gas|For project staff and participants||0.00|0.00|9000.00|9000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|BATS|4|1|0|BATS: Computer laptop to support financial job of YMSM-Cascade project|For BATS||0.00|0.00|25000.00|25000.00|Set|1|25000.00|||||20170405||20171120|
2|YMSM-Cascade|BATS|4|2|0|BATS: Printer to support financial job of YMSM-Cascade project|For BATS||0.00|0.00|6000.00|6000.00|Set|1|6000.00|||||20170405||20171120|
2|YMSM-Cascade|BATS|5|1|0|BATS: General office supplies|FOR BATS||0.00|0.00|5000.00|5000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|BATS|8|1|0|BATS: YMSM/TG Consortium meeting hosted by BATS|Every 4 months||0.00|0.00|225000.00|225000.00|Time|3|30.00|1.00|2000.00|0.00|15000.00|20170405||20171120|
2|YMSM-Cascade|BATS|8|2|0|BATS: Protocol submission(YMSM-Cascade) and continuation fee  (CARE-YOUTH)|For EC-SRR||0.00|0.00|12000.00|12000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|BATS|8|3|0|BATS : Communication expense|||0.00|0.00|12000.00|12000.00|Month|6|||||2000.00|20170405||20171120|
2|YMSM-Cascade|BATS|8|4|0|BATS:Photocopy, meeting document, meeting facilities|For  BATS||0.00|0.00|4000.00|4000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|BATS|8|5|0|BATS : Conduct long-term follow up with youths to evaluate outcome of comprehensive positive youth program (Y2-3)|||0.00|0.00|80000.00|80000.00|Time|2|80.00|1.00|500.00|0.00|0.00|20170405||20171120|
2|YMSM-Cascade|BATS|8|6|0|BATS: Develop web page and chat room, update website and promote web through link building|Develop web page||82400.00|0.00|0.00|82400.00|Annual|||||||20171012||20171120|
2|YMSM-Cascade|BATS|8|7|0|BATS: Exchange rate management|To support depreciation from exchange rate fluctuation||0.00|86225.76|0.00|86225.76|Annual|||||||20170912||20171120|
2|YMSM-Cascade|SRR|1|1|0|SRR : Project assistant,  Ms. Sirijit Kanakool|Full time equivalent||0.00|0.00|269100.00|269100.00|Person|1|100.00|9.00|29900.00|||20170405||20171120|
2|YMSM-Cascade|SRR|1|2|0|SRR : Compensation for 2 hospital staff|(SRR, Ms. Suchada+Ms. Ladda) and 1 Government staff (BATS, Ms. Jeeratikran)||0.00|0.00|51660.00|51660.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|1|3|0|SRR : Overtime for project staff (Ms. Yuitiang)|$2.06/hr x 49 hr x 9 months||0.00|0.00|30870.00|30870.00|Annual|||||||20170906||20171120|
2|YMSM-Cascade|SRR|2|1|0|SRR : Project assistant, SRR, Ms. Sirijit Kanakool|9 months employed at SRR||0.00|0.00|6750.00|6750.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|2|2|0|SRR : Annual medical check-up for FTE|Ms. Sirijit ($58.82 x 1 persons)||0.00|0.00|2000.00|2000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|3|1|0|SRR : Transportation: Taxi, gas|For project staff and participants||0.00|0.00|9000.00|9000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|5|1|0|SRR : General office supplies|For SRR||0.00|0.00|16360.00|16360.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|8|1|0|SRR: Advisory group meeting to develop and monitor YMSM-Casacde program|||0.00|0.00|96000.00|96000.00|Time|6|15.00|1.00|1000.00|0.00|1000.00|20170405||20170906|
2|YMSM-Cascade|SRR|8|2|0|SRR: Working group meeting to develop and implement YMSM-Cascade program|||0.00|0.00|42000.00|42000.00|Time|6|10.00|1.00|600.00|0.00|1000.00|20170405||20170906|
2|YMSM-Cascade|SRR|8|3|0|SRR : Communication expense|||0.00|0.00|12000.00|12000.00|Month|6|||||2000.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|4|0|SRR : Photocopy, meeting document, meeting facilities|For SRR||0.00|0.00|4000.00|4000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|8|5|0|SRR: Cleaning service fee|For site office (SRR)||0.00|0.00|9600.00|9600.00|Month|12|||||800.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|6|0|SRR: Cascade management tracking|400 case x 20||0.00|0.00|8000.00|8000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|8|7|0|SRR :YMSM web maintenance (YMSM/TG)|For www.ym2m.lovecarestation.com||0.00|0.00|120000.00|120000.00|Annual|||||||20170405||20171120|
2|YMSM-Cascade|SRR|8|8|0|SRR: Syphilis testing and service for YMSM/TG|||0.00|0.00|30000.00|30000.00|Case|300|||||100.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|9|0|SRR: Laboratory screening for HIV+ YMSM/TG|||0.00|0.00|80000.00|80000.00|Case|40|||||2000.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|10|0|SRR : Chat online moderator service|For 2-3 volunteers in chat room||0.00|0.00|72000.00|72000.00|Month|12|||||6000.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|11|0|SRR-PIF: Training on chatroom online for project staff and on call staff|For participants||0.00|0.00|18000.00|18000.00|Time|1|25.00|1.00|600.00|0.00|3000.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|12|0|SRR-PIF: Training on chatroom online for project staff and on call staff|For resource person||0.00|0.00|14400.00|14400.00|Time|1|2.00|1.00|7200.00|0.00|0.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|13|0|SRR-PIF: Chat online service for on call staff|For on call staff||0.00|0.00|86400.00|86400.00|Month|12|||||7200.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|14|0|SRR-PIF: Reach and recruit activities to promote VCT for YMSM/TG|For SRR and P2H (vocational school and youth detention center)||0.00|0.00|65600.00|65600.00|Time|4|20.00|1.00|600.00|0.00|4400.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|15|0|SRR-PIF: Lab and testing service|HIV-testing (same day result) + Syphilis testing||0.00|0.00|180000.00|180000.00|Case|300|||||600.00|20170405||20171120|
2|YMSM-Cascade|SRR|8|16|0|SRR-PIF: PrEP package for YMSM/TG|For YMSM/TG||0.00|0.00|360000.00|360000.00|Annual|||||||20170906||20171120|
2|YMSM-Cascade|SRR|8|17|0|SRR-PIF: YMSM Tools and materials|Digital outreach e.g. poster, brochure, back drop, flip chart and etc.||0.00|0.00|40000.00|40000.00|Annual|||||||20170906||20171120|
2|YMSM-Cascade|SRR|8|18|0|PIF: YMSM promotion, media PR/marketing|Digital outreach||0.00|0.00|204600.00|204600.00|Annual|||||||20170907||20171120|
2|YMSM-Cascade|SRR|8|19|0|RST: Conduct baseline interview for young MSM/TG|For HIV+ YMSM/TG (Happy Em program)||0.00|0.00|20000.00|20000.00|Time|1|40.00|1.00|500.00|0.00|0.00|20170908||20171120|
2|YMSM-Cascade|SRR|8|20|0|SRR: Quality improvement activities|HIV cascade data collection and data entry||150000.00|0.00|0.00|150000.00|Annual|||||||20171012||20171120|
2|YMSM-Cascade|SRR|8|21|0|SRR: YMSM promotion, media PR/marketing|cost of promotion and PR||172131.92|10768.08|0.00|182900.00|Annual|||||||20171012||20171120|
